601166-600089,OpenTime,201401131414,CloseTime,201401160946,Sell:601166,9.710000,9.570000,earnings:,0.014418,Buy:600089,9.440000,9.860000,earnings:,0.035629,all earnings, 0.027791
601166-600089,OpenTime,201402101112,CloseTime,201402120935,Buy:601166,9.490000,9.840000,earnings:,0.036881,Sell:600089,10.410000,10.180000,earnings:,0.017693,all earnings, 0.030305
601336-000338,OpenTime,201401100931,CloseTime,201401160933,Sell:601336,21.670000,21.740000,earnings:,-0.003230,Buy:000338,17.390000,17.800000,earnings:,0.029577,all earnings, 0.011686
601336-000338,OpenTime,201401020931,CloseTime,201401061111,Buy:601336,22.730000,21.600000,earnings:,-0.049714,Sell:000338,18.840000,17.710000,earnings:,0.075242,all earnings, 0.011323
601336-000338,OpenTime,201402111003,CloseTime,201402111036,Buy:601336,21.730000,22.400000,earnings:,0.030833,Sell:000338,18.210000,18.170000,earnings:,0.002756,all earnings, 0.014899
601336-000338,OpenTime,201402131026,CloseTime,201402141009,Buy:601336,21.810000,21.950000,earnings:,0.006419,Sell:000338,18.220000,17.950000,earnings:,0.018590,all earnings, 0.011093
601857-000783,OpenTime,201401131443,CloseTime,201401221058,Sell:601857,7.600000,7.650000,earnings:,-0.006579,Buy:000783,9.270000,9.690000,earnings:,0.054087,all earnings, 0.021656
601857-000783,OpenTime,201401020931,CloseTime,201401061454,Buy:601857,7.680000,7.770000,earnings:,0.011719,Sell:000783,10.350000,9.790000,earnings:,0.064591,all earnings, 0.034785
601377-000783,OpenTime,201401171414,CloseTime,201401241358,Sell:601377,9.230000,9.380000,earnings:,-0.016251,Buy:000783,9.290000,9.790000,earnings:,0.052502,all earnings, 0.018350
601377-000783,OpenTime,201401020931,CloseTime,201401091427,Buy:601377,9.430000,9.180000,earnings:,-0.026511,Sell:000783,10.350000,9.550000,earnings:,0.075399,all earnings, 0.024748
601377-002673,OpenTime,201401201053,CloseTime,201401300934,Sell:601377,9.280000,9.100000,earnings:,0.019397,Buy:002673,11.980000,12.340000,earnings:,0.027394,all earnings, 0.024477
601377-002673,OpenTime,201401030952,CloseTime,201401101043,Buy:601377,9.250000,8.990000,earnings:,-0.028108,Sell:002673,13.210000,12.170000,earnings:,0.071769,all earnings, 0.022840
601006-000983,OpenTime,201402140931,CloseTime,201401031319,Buy:601006,7.560000,7.740000,earnings:,0.023810,Sell:000983,6.200000,6.820000,earnings:,-0.071174,all earnings, -0.027670
601006-000983,OpenTime,201401071336,CloseTime,201401081315,Buy:601006,7.170000,7.440000,earnings:,0.037657,Sell:000983,6.510000,6.450000,earnings:,0.006560,all earnings, 0.025831
601006-000983,OpenTime,201401141001,CloseTime,201401151358,Buy:601006,6.930000,7.200000,earnings:,0.038961,Sell:000983,6.220000,6.130000,earnings:,0.010298,all earnings, 0.028777
600383-600048,OpenTime,201401071055,CloseTime,201401101350,Sell:600383,6.150000,6.020000,earnings:,0.021138,Buy:600048,7.630000,7.700000,earnings:,0.009119,all earnings, 0.015174
600383-600048,OpenTime,201401131118,CloseTime,201401131409,Sell:600383,6.090000,5.820000,earnings:,0.044335,Buy:600048,7.550000,7.460000,earnings:,-0.011848,all earnings, 0.016293
600383-600048,OpenTime,201402181029,CloseTime,201401020931,Buy:600383,6.140000,6.540000,earnings:,0.065147,Sell:600048,7.620000,8.190000,earnings:,-0.074350,all earnings, -0.004616
600383-600048,OpenTime,201401241044,CloseTime,201401301024,Buy:600383,6.320000,6.090000,earnings:,-0.036392,Sell:600048,8.370000,7.800000,earnings:,0.067688,all earnings, 0.015695
000878-000060,OpenTime,201401090932,CloseTime,201401090948,Sell:000878,7.810000,7.790000,earnings:,0.002561,Buy:000060,5.800000,5.960000,earnings:,0.022319,all earnings, 0.013753
000878-000060,OpenTime,201401101055,CloseTime,201401131452,Sell:000878,7.410000,7.360000,earnings:,0.006748,Buy:000060,5.430000,5.550000,earnings:,0.017880,all earnings, 0.013613
000878-000060,OpenTime,201401150933,CloseTime,201401161029,Sell:000878,7.530000,7.300000,earnings:,0.030544,Buy:000060,5.540000,5.510000,earnings:,-0.004381,all earnings, 0.014462
000878-000060,OpenTime,201401161326,CloseTime,201401161444,Sell:000878,7.630000,7.460000,earnings:,0.022280,Buy:000060,5.580000,5.650000,earnings:,0.010150,all earnings, 0.017926
000878-000060,OpenTime,201401240943,CloseTime,201401270932,Sell:000878,7.680000,7.430000,earnings:,0.032552,Buy:000060,5.670000,5.670000,earnings:,0.000000,all earnings, 0.017994
000878-000060,OpenTime,201401200932,CloseTime,201401231338,Buy:000878,7.190000,7.450000,earnings:,0.036161,Sell:000060,5.550000,5.630000,earnings:,-0.011662,all earnings, 0.013542
600266-000783,OpenTime,201401241022,CloseTime,201401281034,Sell:600266,9.420000,9.020000,earnings:,0.042463,Buy:000783,9.680000,9.490000,earnings:,-0.013852,all earnings, 0.016774
600266-000783,OpenTime,201402181122,CloseTime,201401020931,Buy:600266,9.300000,9.650000,earnings:,0.037634,Sell:000783,9.500000,10.350000,earnings:,-0.063143,all earnings, -0.014955
600266-000783,OpenTime,201401141031,CloseTime,201401221015,Buy:600266,8.650000,9.080000,earnings:,0.049711,Sell:000783,9.350000,9.530000,earnings:,-0.013586,all earnings, 0.021179
600694-000417,OpenTime,201401150934,CloseTime,201401161006,Sell:600694,26.670000,26.340000,earnings:,0.012373,Buy:000417,5.510000,5.590000,earnings:,0.014604,all earnings, 0.013449
600694-000417,OpenTime,201401290932,CloseTime,201402121019,Sell:600694,27.400000,27.600000,earnings:,-0.007299,Buy:000417,5.660000,5.860000,earnings:,0.035543,all earnings, 0.014080
